BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2014;670000306;670780584;N4130;;2;1.4;0;0;;
IMAGES_P;2014;670000397;670780691;M1160;3;0;3.42;0;1;0;0
IMAGES_P;2014;670000397;670780691;N4130;19;6;22.69;1;1;;
IMAGES_P;2014;670000397;670780691;N4160;0;1;0.8;;;;
IMAGES_P;2014;670000397;670780691;NAUT;7;2;8.77;;;;
IMAGES_P;2014;670000405;670780709;M1160;0;1;0.2;0;0;;
IMAGES_P;2014;670000405;670780709;N4130;0;3;1.68;;;;
IMAGES_P;2014;670000405;670780709;NAUT;0;1;0.8;;;;
IMAGES_P;2014;670000603;670781152;M1160;0;1;0.2;0;0;0;0
IMAGES_P;2014;670000603;670781152;N4130;1;1;1.5;0;0;;
IMAGES_P;2014;670000603;670781152;N4160;0;1;0.1;;;;
IMAGES_P;2014;670009109;670780055;M1160;0;1;0.1;0;0;0;0
IMAGES_P;2014;670009109;670780055;N4130;8;2;9.63;0;0;;
IMAGES_P;2014;670009109;670780055;NAUT;2;1;2.57;;;;
IMAGES_P;2014;670014430;670001734;M1160;3;;3;0;1;0;0
IMAGES_P;2014;670014430;670001734;N4130;;4;3.25;0;1;;
IMAGES_P;2014;670014430;670001734;N4160;1;;1;;;;
IMAGES_P;2014;670014430;670001734;NAUT;6;;6;;;;
IMAGES_P;2014;670780188;670014604;M1160;1;2;1.93;0;1;0;0
IMAGES_P;2014;670780188;670014604;N4130;2;1;2.7;0;1;;
IMAGES_P;2014;670780188;670014604;NAUT;3;;2.9;;;;
IMAGES_P;2014;670780378;670000785;M1160;4;;4;0;1;0;0
IMAGES_P;2014;670780378;670000785;N4130;5;4;8.1;0;1;;
IMAGES_P;2014;670780378;670000785;NAUT;4;4;6.8;;;;
IMAGES_P;2014;670783133;670780055;N4130;2;1;2.61;0;0;;
IMAGES_P;2014;670783273;670780055;M1160;19;18;21;0;1;0;0
IMAGES_P;2014;670783273;670780055;M1210;2;6;2.7;0;1;;
IMAGES_P;2014;670783273;670780055;N4130;100;20;113.62;1;1;;
IMAGES_P;2014;670783273;670780055;N4160;7;0;7.2;;;;
IMAGES_P;2014;670783273;670780055;NAUT;45;17;56.1;;;;
IMAGES_P;2014;670798636;670014604;M1160;;4;2;0;1;0;0
IMAGES_P;2014;670798636;670014604;N4130;3;1;3.75;0;1;;
IMAGES_P;2014;670798636;670014604;NAUT;1;3;2.95;;;;
IMAGES_P;2014;680000494;680000643;M1160;6;;6;0;1;;
IMAGES_P;2014;680000494;680000643;N4130;13;4;15.6;0;1;;
IMAGES_P;2014;680000494;680000643;N4160;1;;1;;;;
IMAGES_P;2014;680000494;680000643;NAUT;11;;11;;;;
IMAGES_P;2014;680000544;680000395;M1160;2;5;2.74;0;1;0;0
IMAGES_P;2014;680000544;680000395;N4130;10;4;12.14;1;0;;
IMAGES_P;2014;680000544;680000395;N4160;1;0;1;;;;
IMAGES_P;2014;680000544;680000395;NAUT;5;0;5;;;;
IMAGES_P;2014;680000577;680000411;M1160;;2;0.5;0;0;;
IMAGES_P;2014;680000577;680000411;N4130;3;;2.99;;;;
IMAGES_P;2014;680000601;680000437;M1160;;2;1.45;0;1;0;0
IMAGES_P;2014;680000601;680000437;N4130;6;1;6.75;1;0;;
IMAGES_P;2014;680000601;680000437;N4160;1;;1;;;;
IMAGES_P;2014;680000627;680000486;M1160;2;1;1.2;0;1;0;0
IMAGES_P;2014;680000627;680000486;N4130;3;;3;0;0;;
IMAGES_P;2014;680000627;680000486;NAUT;2;1;2.5;;;;
IMAGES_P;2014;680000684;680000973;M1160;15;3;15.7;0;1;1;
IMAGES_P;2014;680000684;680000973;M1210;2;;2;0;0;;
IMAGES_P;2014;680000684;680000973;N4130;44;19;55.87;1;1;;
IMAGES_P;2014;680000684;680000973;N4160;1;;1;;;;
IMAGES_P;2014;680000684;680000973;NAUT;24;11;30.74;;;;
IMAGES_P;2014;680000700;680001005;M1160;1;1;1.22;0;0;0;0
IMAGES_P;2014;680000700;680001005;N4130;5;2;5.4;0;1;;
IMAGES_P;2014;680000700;680001005;NAUT;2;;2;;;;
IMAGES_P;2014;680000882;680016011;M1160;;1;0.29;;;;
IMAGES_P;2014;680000882;680016011;N4130;;1;0.41;0;0;;
IMAGES_P;2014;680000882;680016011;NAUT;1;;0.5;;;;
IMAGES_P;2014;680001195;680016011;M1160;3;1;3.5;0;1;0;0
IMAGES_P;2014;680001195;680016011;N4130;13;5;16.31;0;1;;
IMAGES_P;2014;680001195;680016011;N4160;1;;1;;;;
IMAGES_P;2014;680001195;680016011;NAUT;1;;0.5;;;;
IMAGES_P;2014;680001245;680000973;N4130;5;2;6.6;;;;
IMAGES_P;2014;680001245;680000973;NAUT;2;;2.36;;;;
IMAGES_P;2014;680001328;750005068;N4130;;1;0.86;0;0;;
IMAGES_P;2014;680004546;680000486;M1160;16;3;15.6;0;1;0;0
IMAGES_P;2014;680004546;680000486;M1210;1;1;1.4;0;0;;
IMAGES_P;2014;680004546;680000486;N4130;43;28;62.11;0;0;;
IMAGES_P;2014;680004546;680000486;N4160;6;;6.34;;;;
IMAGES_P;2014;680004546;680000486;NAUT;31;14;38.68;;;;
IMAGES_P;2014;690000013;690780036;M1160;2;1;2.8;0;1;1;0
IMAGES_P;2014;690000013;690780036;N4130;6;3;7.21;0;1;;
IMAGES_P;2014;690000013;690780036;N4160;1;;1;;;;
IMAGES_P;2014;690000013;690780036;NAUT;3;;2.29;;;;
IMAGES_P;2014;690000021;690780044;M1160;;2;0.56;0;0;0;0
IMAGES_P;2014;690000021;690780044;N4130;2;1;2.5;0;0;;
IMAGES_P;2014;690000096;690780119;N4130;;1;0.37;0;0;;
IMAGES_P;2014;690000245;690780432;M1160;;1;0.26;0;0;0;0
IMAGES_P;2014;690000245;690780432;N4130;;1;0.76;0;0;;
IMAGES_P;2014;690000401;920028560;N4130;;2;1.4;0;0;;
IMAGES_P;2014;690000427;750721334;N4130;2;1;2.82;;;;
IMAGES_P;2014;690000575;690782222;M1160;7;5;7.7;0;1;0;0
IMAGES_P;2014;690000575;690782222;N4130;16;12;21.64;1;0;;
IMAGES_P;2014;690000575;690782222;N4160;1;;1;;;;
IMAGES_P;2014;690000575;690782222;NAUT;18;5;17.83;;;;
IMAGES_P;2014;690000591;690782248;N4130;;1;0.75;0;;;
IMAGES_P;2014;690000625;690782271;M1160;;3;1.8;0;1;;
IMAGES_P;2014;690000625;690782271;N4130;5;4;8.54;0;1;;
IMAGES_P;2014;690000625;690782271;N4160;1;;0.34;;;;
IMAGES_P;2014;690000625;690782271;NAUT;3;1;3.45;;;;
IMAGES_P;2014;690000773;690782925;M1160;;2;0.6;0;0;0;0
IMAGES_P;2014;690000773;690782925;N4130;;1;0.86;0;0;;
IMAGES_P;2014;690000773;690782925;NAUT;1;;1;;;;
IMAGES_P;2014;690000880;690783220;M1160;8;4;8.07;0;1;0;0
IMAGES_P;2014;690000880;690783220;M1210;7;0;6.29;0;0;;
IMAGES_P;2014;690000880;690783220;N4130;32;7;26.21;;1;;
IMAGES_P;2014;690000880;690783220;N4160;3;0;2.22;;;;
IMAGES_P;2014;690000880;690783220;NAUT;15;4;16.07;;;;
IMAGES_P;2014;690007539;690781810;M1160;5;4;6.84;0;1;;
IMAGES_P;2014;690007539;690781810;N4130;37;10;43.04;;;;
IMAGES_P;2014;690007539;690781810;N4160;1;;0.9;;;;
IMAGES_P;2014;690007539;690781810;NAUT;14;;14.31;;;;
IMAGES_P;2014;690780093;750821092;M1160;3;;3;1;1;0;0
IMAGES_P;2014;690780093;750821092;N4130;15;1;15.8;1;0;;
IMAGES_P;2014;690780093;750821092;N4160;1;;1;;;;
IMAGES_P;2014;690780093;750821092;NAUT;6;;6;;;;
IMAGES_P;2014;690780150;690000104;N4130;;1;0.1;0;0;;
IMAGES_P;2014;690780200;690000112;M1160;;9;4;0;0;0;0
IMAGES_P;2014;690780200;690000112;N4130;3;1;3.5;0;0;;
IMAGES_P;2014;690780200;690000112;N4160;1;;1;;;;
IMAGES_P;2014;690780200;690000112;NAUT;2;1;2.5;;;;
IMAGES_P;2014;690780382;690006598;M1160;4;;4;0;1;0;0
IMAGES_P;2014;690780382;690006598;N4130;4;2;5.7;0;1;;
IMAGES_P;2014;690780382;690006598;N4160;1;;1;;;;
IMAGES_P;2014;690780382;690006598;NAUT;6;1;6.8;;;;
IMAGES_P;2014;690781026;690029723;M1160;;1;0.2;0;0;0;0
IMAGES_P;2014;690781026;690029723;N4130;0;2;1.1;;;;
IMAGES_P;2014;690781737;750721334;N4130;;;0.26;0;0;;
IMAGES_P;2014;690781737;750721334;NAUT;;;1;;;;
IMAGES_P;2014;690781836;690006598;M1160;;4;3.64;0;1;0;0
IMAGES_P;2014;690781836;690006598;N4130;7;;6.96;0;1;;
IMAGES_P;2014;690781836;690006598;N4160;1;;0.94;;;;
IMAGES_P;2014;690781836;690006598;NAUT;9;1;9.31;;;;
IMAGES_P;2014;690782420;690793633;NAUT;;1;0.1;;;;
IMAGES_P;2014;690783154;690781810;M1160;7;4;4.95;1;1;;
IMAGES_P;2014;690783154;690781810;N4130;87;13;96.74;1;1;;
IMAGES_P;2014;690783154;690781810;N4160;4;;4;;;;
IMAGES_P;2014;690783154;690781810;NAUT;32;2;32.44;;;;
IMAGES_P;2014;690784137;690781810;M1160;6;6;9.11;0;1;;
IMAGES_P;2014;690784137;690781810;N4130;58;21;74.51;1;1;;
IMAGES_P;2014;690784137;690781810;N4160;4;;3.35;;;;
IMAGES_P;2014;690784137;690781810;NAUT;22;4;25.02;;;;
IMAGES_P;2014;690784152;690781810;M1160;4;6;6.89;0;1;1;0
IMAGES_P;2014;690784152;690781810;N4130;26;11;35.34;0;1;;
IMAGES_P;2014;690784152;690781810;N4160;3;;2.55;;;;
IMAGES_P;2014;690784152;690781810;NAUT;14;6;18.08;;;;
IMAGES_P;2014;690784178;690781810;M1160;4;;2.17;0;1;;
IMAGES_P;2014;690784178;690781810;M1210;;;;0;1;;
IMAGES_P;2014;690784178;690781810;N4130;20;7;26.35;;;;
IMAGES_P;2014;690784178;690781810;N4160;3;;2.57;;;;
IMAGES_P;2014;690784178;690781810;NAUT;25;1;26.53;;;;
IMAGES_P;2014;690784186;690781810;M1160;2;7;6.94;0;1;;
IMAGES_P;2014;690784186;690781810;N4130;19;11;23.67;;;;
IMAGES_P;2014;690784186;690781810;N4160;2;;1.68;;;;
IMAGES_P;2014;690784186;690781810;NAUT;36;8;40.16;;;;
IMAGES_P;2014;690784194;690781810;N4130;3;1;2.63;0;0;;
IMAGES_P;2014;690784194;690781810;NAUT;2;;1.73;;;;
IMAGES_P;2014;690787452;690781810;N4130;2;;2.3;0;0;;
IMAGES_P;2014;690787452;690781810;N4160;;;0.1;;;;
IMAGES_P;2014;690787452;690781810;NAUT;2;;2.25;;;;
IMAGES_P;2014;690787478;690781810;N4130;;1;0.95;0;0;;
IMAGES_P;2014;690787478;690781810;NAUT;;;0.2;;;;
IMAGES_P;2014;690796727;690796727;N4130;;1;0.5;0;0;;
IMAGES_P;2014;690805361;690805353;M1160;7;2;6.06;0;1;0;0
IMAGES_P;2014;690805361;690805353;N4130;24;3;23.05;0;1;;
IMAGES_P;2014;690805361;690805353;N4160;1;;0.94;;;;
IMAGES_P;2014;690805361;690805353;NAUT;9;;7.14;;;;
IMAGES_P;2014;700000011;700780026;M1160;;1;0.5;0;0;0;0
IMAGES_P;2014;700000011;700780026;N4130;4;2;5.38;0;1;;
IMAGES_P;2014;700000011;700780026;NAUT;2;1;0.68;;;;
IMAGES_P;2014;700000029;700004591;M1160;7;1;6;;;;
IMAGES_P;2014;700000029;700004591;N4130;17;7;21.15;;;;
IMAGES_P;2014;700000029;700004591;N4160;1;;0.4;;;;
IMAGES_P;2014;700000029;700004591;NAUT;5;2;6.05;;;;
IMAGES_P;2014;700780042;250006335;N4130;;1;0.11;0;0;;
IMAGES_P;2014;700780059;700004591;N4130;1;;1.31;0;0;;
IMAGES_P;2014;700780059;700004591;N4160;;;0.3;;;;
IMAGES_P;2014;700780059;700004591;NAUT;;;0.23;;;;
IMAGES_P;2014;700780208;700004591;N4130;1;2;2.48;0;0;;
IMAGES_P;2014;700780208;700004591;N4160;;;0.3;;;;
IMAGES_P;2014;700780208;700004591;NAUT;1;;1;;;;
IMAGES_P;2014;710010067;710780644;M1160;2;1;2.03;0;1;;
IMAGES_P;2014;710010067;710780644;N4130;9;3;12.44;1;0;;
IMAGES_P;2014;710010067;710780644;N4160;;2;0.6;;;;
IMAGES_P;2014;710010067;710780644;NAUT;3;;3;;;;
IMAGES_P;2014;710010786;710781451;M1160;;1;0.77;0;0;0;0
IMAGES_P;2014;710010786;710781451;N4130;3;3;5.75;0;1;;
IMAGES_P;2014;710010786;710781451;N4160;;1;0.05;;;;
IMAGES_P;2014;710010786;710781451;NAUT;;1;0.9;;;;
IMAGES_P;2014;710978255;710781568;M1160;;1;0.5;0;0;0;0
IMAGES_P;2014;710978255;710781568;N4130;;1;0.36;0;0;;
IMAGES_P;2014;710978263;710780958;M1160;3;;3;;1;;
IMAGES_P;2014;710978263;710780958;M1210;3;;3;;;;
IMAGES_P;2014;710978263;710780958;N4130;18;5;22.41;;;;
IMAGES_P;2014;710978263;710780958;N4160;1;;1;;;;
IMAGES_P;2014;710978263;710780958;NAUT;9;5;11.32;;;;
IMAGES_P;2014;710978271;710781014;M1160;;1;0.2;0;0;0;0
IMAGES_P;2014;710978271;710781014;N4130;;5;0.1;0;0;;
IMAGES_P;2014;710978289;710780263;M1160;4;1;4.4;;;;
IMAGES_P;2014;710978289;710780263;N4130;23;9;27.89;;;;
IMAGES_P;2014;710978289;710780263;N4160;;1;0.8;;;;
IMAGES_P;2014;710978289;710780263;NAUT;5;4;8.15;;;;
IMAGES_P;2014;710978313;710976705;M1160;2;;1.74;0;1;;
IMAGES_P;2014;710978313;710976705;N4130;17;1;16.23;1;0;;
IMAGES_P;2014;710978313;710976705;N4160;1;;1;;;;
IMAGES_P;2014;710978313;710976705;NAUT;9;2;9.67;;;;
IMAGES_P;2014;710978347;710781204;M1160;2;2;2.51;;;;
IMAGES_P;2014;710978347;710781204;M1210;;4;1.09;;;;
IMAGES_P;2014;710978347;710781204;N4130;14;5;15.1;;;;
IMAGES_P;2014;710978347;710781204;N4160;1;;1;;;;
IMAGES_P;2014;710978347;710781204;NAUT;12;1;10.17;;;;
IMAGES_P;2014;720000033;720000025;M1160;0;9;5.18;0;1;;
IMAGES_P;2014;720000033;720000025;M1210;3;1;3.8;0;0;;
IMAGES_P;2014;720000033;720000025;N4130;20;59;49.97;0;1;;
IMAGES_P;2014;720000033;720000025;N4160;0;3;1.8;;;;
IMAGES_P;2014;720000033;720000025;NAUT;17;26;30.61;;;;
IMAGES_P;2014;720000124;720000066;M1160;;2;1;;;0;0
IMAGES_P;2014;720000124;720000066;N4130;3;2;2.86;0;1;;
IMAGES_P;2014;720000389;720012749;M1160;;1;0.04;0;0;0;0
IMAGES_P;2014;720000389;720012749;N4130;1;;1;;;;
IMAGES_P;2014;720000413;720008390;N4130;1;;1;0;0;;
IMAGES_P;2014;720000413;720008390;NAUT;1;;0.5;;;;
IMAGES_P;2014;720000470;610780082;M1160;;1;0.2;0;0;0;0
IMAGES_P;2014;720000470;610780082;N4130;4;1;4.06;0;1;;
IMAGES_P;2014;720000470;610780082;N4160;;1;0.2;;;;
IMAGES_P;2014;720000470;610780082;NAUT;2;1;2.62;;;;
IMAGES_P;2014;720000520;720000140;M1160;;2;0.54;0;1;0;0
IMAGES_P;2014;720000520;720000140;N4130;2;1;3.18;0;1;;
IMAGES_P;2014;720000520;720000140;NAUT;1;1;1.18;;;;
IMAGES_P;2014;720000744;720000454;N4130;;1;0.5;0;0;;
IMAGES_P;2014;720001437;720006022;M1160;1;5;3.35;;1;0;0
IMAGES_P;2014;720001437;720006022;N4130;9;2;8.02;;1;;
IMAGES_P;2014;720001437;720006022;N4160;;1;0.75;;;;
IMAGES_P;2014;720001437;720006022;NAUT;4;;4;;;;
IMAGES_P;2014;720014729;720002294;M1210;;4;1.05;0;0;;
IMAGES_P;2014;720014729;720002294;N4130;;8;4.99;0;0;;
IMAGES_P;2014;720014729;720002294;N4160;;1;0.35;;;;
IMAGES_P;2014;720014729;720002294;NAUT;;6;4.09;;;;
IMAGES_P;2014;720016179;720016724;M1160;2;;2.92;0;1;0;0
IMAGES_P;2014;720016179;720016724;N4130;11;3;14.03;0;0;;
IMAGES_P;2014;720016179;720016724;NAUT;4;4;8.42;;;;
IMAGES_P;2014;730000031;730000015;M1160;13;1;12.32;0;1;0;0
IMAGES_P;2014;730000031;730000015;M1210;4;0;4;0;0;;
IMAGES_P;2014;730000031;730000015;N4130;37;18;48.43;;;;
IMAGES_P;2014;730000031;730000015;N4160;2;0;1.66;;;;
IMAGES_P;2014;730000031;730000015;NAUT;23;7;23.63;;;;
IMAGES_P;2014;730000049;730002839;M1160;1;;1;0;1;0;0
IMAGES_P;2014;730000049;730002839;N4130;6;1;6.75;0;1;;
IMAGES_P;2014;730000049;730002839;N4160;1;;1;;;;
IMAGES_P;2014;730000049;730002839;NAUT;1;1;1.2;;;;
IMAGES_P;2014;730000080;730780103;M1160;2;;2;0;1;;
IMAGES_P;2014;730000080;730780103;N4130;8;3;7.72;1;0;;
IMAGES_P;2014;730000080;730780103;N4160;0;1;0.75;;;;
IMAGES_P;2014;730000080;730780103;NAUT;3;1;2.75;;;;
IMAGES_P;2014;730000098;730780111;M1160;2;1;2.61;;1;;
IMAGES_P;2014;730000098;730780111;N4130;5;2;5.64;0;1;;
IMAGES_P;2014;730000098;730780111;NAUT;1;1;1.24;;;;
IMAGES_P;2014;730000247;730780525;M1160;2;;1.3;0;1;0;1
IMAGES_P;2014;730000262;730002839;M1160;4;1;2.75;0;1;;0
IMAGES_P;2014;730000262;730002839;N4130;4;9;9.88;0;1;;
IMAGES_P;2014;730000262;730002839;N4160;1;;1;;;;
IMAGES_P;2014;730000262;730002839;NAUT;4;1;4.76;;;;
IMAGES_P;2014;730000304;730780582;N4130;1;;1;0;0;;
IMAGES_P;2014;730004298;730010048;M1160;13;;13;;1;;
IMAGES_P;2014;740000237;740781133;M1160;9;5;8.34;1;0;;
IMAGES_P;2014;740000237;740781133;N4130;27;12;35.05;0;0;;
IMAGES_P;2014;740000237;740781133;N4160;1;0;1;;;;
IMAGES_P;2014;740000237;740781133;NAUT;13;5;16.8;;;;
IMAGES_P;2014;740000294;740781208;M1160;;1;0.6;0;0;0;0
IMAGES_P;2014;740000294;740781208;N4130;2;1;2.5;0;0;;
IMAGES_P;2014;740000302;740781133;M1160;1;1;1.03;0;1;0;0
IMAGES_P;2014;740000302;740781133;N4130;10;6;14.39;0;0;;
IMAGES_P;2014;740000302;740781133;NAUT;8;0;7.27;;;;
IMAGES_P;2014;740000328;740790381;M1160;5;;4.56;0;1;0;0
IMAGES_P;2014;740000328;740790381;N4130;9;8;15.4;1;1;;
IMAGES_P;2014;740000328;740790381;N4160;1;;1;;;;
IMAGES_P;2014;740000328;740790381;NAUT;4;1;4.8;;;;
IMAGES_P;2014;740780192;740780168;M1160;;1;0.1;0;0;0;0
IMAGES_P;2014;740780192;740780168;N4130;;1;0.37;0;0;;
IMAGES_P;2014;740780416;740000112;M1160;;11;6.5;0;0;0;0
IMAGES_P;2014;740781141;740790258;M1160;5;6;7.52;0;1;0;0
IMAGES_P;2014;740781141;740790258;M1210;3;;3;0;0;;
IMAGES_P;2014;740781141;740790258;N4130;22;6;24.67;1;0;;
IMAGES_P;2014;740781141;740790258;N4160;3;0;1.75;;;;
IMAGES_P;2014;740781141;740790258;NAUT;19;6;22.68;;;;
IMAGES_P;2014;740781166;740001839;N4130;;1;0.85;0;0;;
IMAGES_P;2014;740781166;740001839;N4160;;;0.1;;;;
IMAGES_P;2014;740781224;740001839;M1160;10;1;6.08;1;1;1;0
IMAGES_P;2014;740781224;740001839;N4130;9;4;12;1;1;;
IMAGES_P;2014;740781224;740001839;N4160;1;;0.9;;;;
IMAGES_P;2014;740781224;740001839;NAUT;7;2;8.14;;;;
IMAGES_P;2014;750000481;750110025;M1160;4;3;5.14;0;0;;
IMAGES_P;2014;750000481;750110025;N4130;11;;11;;;;
IMAGES_P;2014;750000481;750110025;N4160;;;0.65;;;;
IMAGES_P;2014;750000481;750110025;NAUT;8;;8;;;;
IMAGES_P;2014;750000499;750140014;M1160;8;7;9.45;1;1;;1
IMAGES_P;2014;750000499;750140014;N4130;14;1;14.55;0;1;;
IMAGES_P;2014;750000499;750140014;N4160;1;0;0.5;;;;
IMAGES_P;2014;750000499;750140014;NAUT;15;1;15.51;;;;
IMAGES_P;2014;750000523;750150120;M1160;3;20;12.01;0;1;;
IMAGES_P;2014;750000523;750150120;M1210;;;;0;1;;
IMAGES_P;2014;750000523;750150120;N4130;37;7;41.48;0;0;;
IMAGES_P;2014;750000523;750150120;N4160;2;;2.01;;;;
IMAGES_P;2014;750000523;750150120;NAUT;23;3;25.74;;;;
IMAGES_P;2014;750000549;750150229;M1160;6;8;9.39;0;1;1;0
IMAGES_P;2014;750000549;750150229;N4130;10;2;12.19;0;1;;
IMAGES_P;2014;750000549;750150229;N4160;1;;1;;;;
IMAGES_P;2014;750000549;750150229;NAUT;9;1;9.14;;;;
IMAGES_P;2014;750014128;750014078;N4130;;1;0.1;0;0;;
IMAGES_P;2014;750100018;750712184;M1160;3;2;7;1;0;0;1
IMAGES_P;2014;750100018;750712184;M1210;2;1;2.7;0;0;;
IMAGES_P;2014;750100018;750712184;N4130;21;2;22.55;1;0;;
IMAGES_P;2014;750100018;750712184;N4160;1;1;1.5;;;;
IMAGES_P;2014;750100018;750712184;NAUT;10;5;14;;;;
IMAGES_P;2014;750100042;750712184;M1160;5;6;7.2;0;0;0;0
IMAGES_P;2014;750100042;750712184;N4130;13;1;13.8;0;0;;
IMAGES_P;2014;750100042;750712184;N4160;1;;0.5;;;;
IMAGES_P;2014;750100042;750712184;NAUT;5;1;5.86;;;;
IMAGES_P;2014;750100075;750712184;M1160;4;8;11.88;1;0;0;0
IMAGES_P;2014;750100075;750712184;M1210;1;2;3.5;0;0;;
IMAGES_P;2014;750100075;750712184;N4130;38;8;45.02;1;0;;
IMAGES_P;2014;750100075;750712184;N4160;5;0;4.5;;;;
IMAGES_P;2014;750100075;750712184;NAUT;33;1;32.5;;;;
IMAGES_P;2014;750100083;750712184;M1160;2;1;2.91;0;0;0;0
IMAGES_P;2014;750100083;750712184;N4130;3;2;3.8;0;0;;
IMAGES_P;2014;750100083;750712184;NAUT;4;0;4;;;;
IMAGES_P;2014;750100091;750712184;M1160;9;4;13.4;1;1;0;0
IMAGES_P;2014;750100091;750712184;M1210;4;1;4.8;0;0;;
IMAGES_P;2014;750100091;750712184;N4130;36;14;48.13;1;0;;
IMAGES_P;2014;750100091;750712184;N4160;3;0;3;;;;
IMAGES_P;2014;750100091;750712184;NAUT;28;6;33.16;;;;
IMAGES_P;2014;750100109;750712184;M1160;5;2;6.4;1;0;0;1
IMAGES_P;2014;750100109;750712184;M1210;2;;1.5;0;0;;
IMAGES_P;2014;750100109;750712184;N4130;24;2;24.6;1;0;;
IMAGES_P;2014;750100109;750712184;N4160;2;0;2;;;;
IMAGES_P;2014;750100109;750712184;NAUT;15;3;17.4;;;;
IMAGES_P;2014;750100125;750712184;M1160;37;33;48.73;1;;0;0
IMAGES_P;2014;750100125;750712184;M1210;6;14;9.58;0;;;
IMAGES_P;2014;750100125;750712184;N4130;133;5;132.7;1;0;;
IMAGES_P;2014;750100125;750712184;N4160;14;1;14.7;;;;
IMAGES_P;2014;750100125;750712184;NAUT;132;8;138.2;;;;
IMAGES_P;2014;750100166;750712184;M1160;9;45;24.8;;1;1;1
IMAGES_P;2014;750100166;750712184;M1210;4;11;6;0;0;;
IMAGES_P;2014;750100166;750712184;N4130;73;14;86.5;1;1;;
IMAGES_P;2014;750100166;750712184;N4160;7;0;7;;;;
IMAGES_P;2014;750100166;750712184;NAUT;47;6;56.1;;;;
IMAGES_P;2014;750100208;750712184;M1160;6;32;18.1;0;1;1;1
IMAGES_P;2014;750100208;750712184;N4130;45;4;47.9;0;0;;
IMAGES_P;2014;750100208;750712184;N4160;3;0;3;;;;
IMAGES_P;2014;750100208;750712184;NAUT;26;1;26.8;;;;
IMAGES_P;2014;750100216;750712184;N4130;;1;0.9;0;0;;
IMAGES_P;2014;750100232;750712184;M1160;17;12;22.4;1;0;;
IMAGES_P;2014;750100232;750712184;M1210;17;6;18.9;0;0;;
IMAGES_P;2014;750100232;750712184;N4130;45;13;50.5;;;;
IMAGES_P;2014;750100232;750712184;N4160;3;;3;;;;
IMAGES_P;2014;750100232;750712184;NAUT;33;2;33.5;;;;
IMAGES_P;2014;750100273;750712184;M1160;9;5;13.9;1;1;0;1
IMAGES_P;2014;750100273;750712184;M1210;4;1;4.7;0;0;;
IMAGES_P;2014;750100273;750712184;N4130;41;13;50.8;1;0;;
IMAGES_P;2014;750100273;750712184;N4160;5;;5;;;;
IMAGES_P;2014;750100273;750712184;NAUT;29;6;34.3;;;;
IMAGES_P;2014;750100299;750712184;M1160;0;1;0.4;0;0;0;0
IMAGES_P;2014;750100299;750712184;N4130;2;0;1.93;0;0;;
IMAGES_P;2014;750100299;750712184;NAUT;2;0;2.08;;;;
IMAGES_P;2014;750120016;750821092;M1160;5;;5;1;0;0;0
IMAGES_P;2014;750120016;750821092;M1210;3;;3;0;0;;
IMAGES_P;2014;750120016;750821092;N4130;25;;24.31;1;0;;
IMAGES_P;2014;750120016;750821092;N4160;2;;2;;;;
IMAGES_P;2014;750120016;750821092;NAUT;16;;16;;;;
IMAGES_P;2014;750150104;750720476;M1160;3;12;7.22;0;1;0;0
IMAGES_P;2014;750150104;750720476;N4130;18;3;18.15;1;1;;
IMAGES_P;2014;750150104;750720476;N4160;3;;2.58;;;;
IMAGES_P;2014;750150104;750720476;NAUT;11;;9.5;;;;
IMAGES_P;2014;750150146;750720609;M1160;1;6;2.47;0;0;0;0
IMAGES_P;2014;750150146;750720609;N4130;3;1;3.5;0;0;;
IMAGES_P;2014;750150146;750720609;N4160;1;;1;;;;
IMAGES_P;2014;750150146;750720609;NAUT;2;;2;;;;
IMAGES_P;2014;750150237;750006728;M1160;4;4;4.47;0;1;;
IMAGES_P;2014;750150237;750006728;N4130;15;;10.21;1;0;;
IMAGES_P;2014;750150237;750006728;NAUT;6;;6.33;;;;
IMAGES_P;2014;750150252;750720575;N4130;0;1;0.86;0;0;;
IMAGES_P;2014;750150260;750006728;M1160;;5;1.78;0;1;;
IMAGES_P;2014;750150260;750006728;N4130;10;;2.64;1;0;;
IMAGES_P;2014;750150260;750006728;NAUT;4;;3.43;;;;
IMAGES_P;2014;750150344;750720468;M1160;;2;0.38;0;0;0;0
IMAGES_P;2014;750150344;750720468;N4130;;1;0.83;0;0;;
IMAGES_P;2014;750160012;750813321;M1160;8;14;12.5;0;1;0;0
IMAGES_P;2014;750160012;750813321;M1210;2;1;2.8;0;0;;
IMAGES_P;2014;750160012;750813321;N4130;18;10;25.73;0;0;;
IMAGES_P;2014;750160012;750813321;N4160;4;0;4;;;;
IMAGES_P;2014;750160012;750813321;NAUT;11;0;11.92;;;;
IMAGES_P;2014;750300071;750000598;M1160;;6;3;;;;
IMAGES_P;2014;750300071;750000598;N4130;3;;3;;;;
IMAGES_P;2014;750300071;750000598;N4160;1;;1;;;;
IMAGES_P;2014;750300071;750000598;NAUT;3;;3;;;;
IMAGES_P;2014;750300089;750000606;M1160;;5;;0;1;;
IMAGES_P;2014;750300089;750000606;N4130;1;2;2.34;0;1;;
IMAGES_P;2014;750300089;750000606;N4160;;1;0.5;;;;
